Open,High,Low,Close,Volume
1223999,1224000,1223900,1223999,1196
1223900,1224100,1223900,1224100,5451
1224050,1224200,1224000,1224000,4565
1224001,1224200,1224001,1224125,2252
1224300,1224500,1224199,1224405,5430
1224500,1224500,1224500,1224500,400
1224500,1224900,1224500,1224700,8585
1224900,1224900,1224506,1224700,5231
1224700,1225000,1224700,1224780,12160
1224900,1224999,1224700,1224800,11675
1224700,1224800,1224700,1224750,14428
1224750,1224800,1224750,1224800,3001
1224800,1224800,1224800,1224800,100
1224900,1224900,1224520,1224700,5870
1224600,1224600,1224500,1224500,2000
1224510,1224600,1224500,1224550,672
1224500,1224600,1224500,1224500,4297
1224500,1224700,1224500,1224700,4627
1224500,1224700,1224500,1224500,3754
1224500,1224501,1224500,1224500,1194
1224550,1224600,1224500,1224500,1200
1224500,1224600,1224500,1224599,1530
1224545,1224600,1224400,1224500,4875
1224500,1224700,1224500,1224550,10021
1224500,1224500,1224500,1224500,69
1224600,1224600,1224550,1224550,250
1224501,1224599,1224500,1224551,1672
1224510,1224600,1224510,1224599,241
1224600,1224600,1224550,1224550,500
1224500,1224600,1224400,1224500,7038
1224575,1224575,1224500,1224500,1010
1224400,1224550,1224400,1224400,2779
1224400,1224500,1224300,1224300,4664
1224300,1224399,1224200,1224300,5401
1224400,1224500,1224399,1224399,1026
1224300,1224500,1224300,1224300,3408
1224300,1224400,1224300,1224300,3223
1224400,1224400,1224300,1224300,2000
1224300,1224304,1224300,1224304,2108
1224300,1224400,1224200,1224300,2802
1224300,1224450,1224300,1224300,2829
1224300,1224499,1224300,1224300,1104
1224375,1224400,1224300,1224305,2252
1224400,1224500,1224350,1224480,5500
1224500,1224600,1224451,1224550,7989
1224500,1224503,1224500,1224503,107
1224500,1224550,1224400,1224403,2800
1224500,1224600,1224499,1224600,2045
1224586,1224586,1224550,1224550,316
1224501,1224590,1224501,1224501,850
1224501,1224600,1224500,1224600,2409
1224501,1224600,1224400,1224500,6867
1224400,1224490,1224400,1224400,1483
1224425,1224500,1224400,1224400,1115
1224400,1224401,1224400,1224400,1848
1224400,1224400,1224400,1224400,600
1224400,1224500,1224350,1224400,5707
1224400,1224500,1224200,1224300,5221
1224300,1224300,1224200,1224200,3529
1224250,1224300,1224200,1224298,5105
1224200,1224200,1224100,1224150,7066
1224100,1224100,1224100,1224100,4001
1224199,1224200,1224100,1224100,5398
1224199,1224292,1224100,1224190,720
1224200,1224200,1224200,1224200,973
1224155,1224300,1224155,1224200,2565
1224200,1224340,1224120,1224300,1500
1224300,1224300,1224100,1224300,2500
1224200,1224400,1224100,1224100,2450
1224100,1224120,1224100,1224100,784
1224100,1224300,1224100,1224300,1600
1224250,1224399,1224200,1224399,7500
1224400,1224400,1224200,1224300,7466
1224299,1224299,1224203,1224250,3261
1224201,1224300,1224201,1224300,479
1224300,1224350,1224300,1224300,5768
1224330,1224330,1224330,1224330,1
1224390,1224500,1224301,1224450,7585
1224400,1224500,1224400,1224500,6300
1224450,1224500,1224400,1224500,3500
1224490,1224700,1224447,1224500,16477
1224500,1224600,1224400,1224490,15930
1224472,1224500,1224400,1224450,3840
1224450,1224450,1224450,1224450,100
1224499,1224500,1224400,1224400,5732
1224500,1224600,1224400,1224475,7401
1224500,1224600,1224405,1224500,3099
1224501,1224501,1224400,1224500,2300
1224600,1224700,1224500,1224500,5900
1224690,1224690,1224600,1224630,205
1224600,1224650,1224600,1224650,7939
1224699,1224699,1224699,1224699,500
1224700,1224900,1224601,1224700,14845
1224700,1224900,1224600,1224630,11289
1224825,1224825,1224600,1224650,2839
1224650,1224700,1224600,1224601,3980
1224699,1224700,1224500,1224700,7734
1224595,1224630,1224530,1224600,3520
1224600,1224600,1224600,1224600,1300
1224600,1224600,1224550,1224598,2286
1224501,1224600,1224500,1224600,1000
1224500,1224550,1224500,1224550,1800
1224400,1224599,1224100,1224350,7150
1224300,1224300,1224100,1224200,2286
1224300,1224530,1224100,1224101,1393
1224280,1224400,1224000,1224400,6652
1223700,1224100,1223700,1223900,4600
1224000,1224100,1223800,1223800,3347
1224100,1224399,1223800,1224000,3414
1223800,1224100,1223800,1223902,5574
1223900,1224100,1223800,1224100,3925
1224074,1224074,1223801,1224070,3342
1224100,1224100,1224000,1224100,1725
1223830,1223830,1223830,1223830,100
1223800,1224000,1223800,1223800,3006
1223800,1223800,1223400,1223401,3387
1223400,1223500,1223400,1223400,1825
1223453,1223500,1223400,1223400,1067
1223486,1223486,1223200,1223400,5532
1223400,1223500,1222900,1223100,25902
1223100,1223100,1222800,1222825,1362
1222900,1223000,1222800,1222930,6350
1222910,1223000,1222800,1223000,16774
1223000,1223100,1222300,1222300,21839
1222380,1222900,1222200,1222200,16271
1222600,1222900,1222200,1222900,9342
1222500,1223000,1222400,1222960,11784
1222712,1222900,1222625,1222900,7820
1222900,1223099,1222600,1223097,5080
1223000,1223099,1222950,1223000,7406
1223000,1223100,1222950,1222950,2201
1223000,1223100,1222800,1222900,1330
1223000,1223000,1222800,1222900,7940
1222701,1222900,1222700,1222800,2388
1222800,1222800,1222400,1222699,5023
1222700,1222800,1222500,1222500,9120
1222680,1222700,1222500,1222500,4106
1222600,1222700,1222500,1222700,649
1222600,1222700,1222200,1222500,4959
1222300,1222300,1222000,1222000,9090
1222100,1222400,1221400,1221500,13788
1221500,1221700,1221000,1221447,15878
1221300,1221500,1221300,1221400,5443
1221400,1221600,1221350,1221550,5502
1221500,1221950,1221400,1221613,9258
1221400,1221900,1221400,1221900,400
1222000,1222199,1221500,1221500,1804
1221950,1222000,1221600,1222000,8236
1222000,1222199,1221460,1222000,3783
1221999,1222200,1221525,1222200,2270
1221900,1222000,1221900,1222000,600
1221950,1222200,1221950,1222100,2010
1222200,1222300,1222100,1222300,1621
1222120,1222300,1222100,1222300,4715
1222400,1222400,1222200,1222200,12854
1222200,1222225,1221800,1221860,14114
1221900,1222400,1221900,1221910,1932
1221950,1221950,1221800,1221825,1560
1221850,1222000,1221810,1222000,2410
1222000,1222100,1221500,1221509,15204
1221500,1221800,1221400,1221800,6779
1221400,1221800,1221400,1221500,1248
1221501,1222000,1221500,1222000,5365
1221500,1221500,1221500,1221500,800
1221700,1221814,1221501,1221750,2310
1221600,1222000,1221500,1221500,3132
1221500,1221700,1221100,1221500,10790
1221222,1221500,1221100,1221400,2800
1221500,1221500,1221400,1221400,2119
1221400,1221500,1221300,1221499,5964
1221500,1221500,1220600,1220601,12338
1220900,1221000,1220700,1220900,2600
1220900,1221000,1220601,1220900,8566
1220604,1220700,1220600,1220600,1014
1220700,1220900,1220600,1220900,9086
1220900,1221100,1220730,1221100,9590
1220700,1221400,1220700,1221400,8905
1221200,1221400,1220990,1220990,3173
1221000,1221000,1221000,1221000,600
1221000,1221300,1220800,1220800,4007
1221001,1221400,1220800,1221120,3446
1220800,1221200,1220600,1220950,5732
1220900,1221100,1220500,1221000,2155
1221100,1221199,1220600,1221199,6585
1221000,1221200,1220700,1220900,1710
1220900,1221200,1220600,1220900,2596
1220950,1220950,1220700,1220908,1828
1220800,1220800,1220800,1220800,300
1220800,1220900,1220701,1220701,4737
1221100,1221100,1220743,1220743,115
1221000,1221100,1220900,1220950,2242
1220909,1220909,1220400,1220750,6576
1220300,1220550,1220100,1220360,5089
1220100,1220280,1220100,1220220,3610
1220225,1220450,1220200,1220450,4504
1220300,1220700,1220300,1220690,700
1220250,1220700,1220250,1220450,4000
1220700,1220700,1220421,1220479,6001
1220201,1220300,1220100,1220100,6197
1220100,1220199,1220000,1220000,6562
1220056,1220400,1219700,1219900,8915
1219900,1220099,1219600,1219700,5270
1219700,1219750,1219400,1219600,2969
1219600,1219700,1219500,1219600,5957
1219431,1219700,1219000,1219200,9600
1219400,1219500,1219000,1219378,7651
1219475,1220000,1219050,1219500,8479
1219600,1219900,1219500,1219700,3619
1219600,1219900,1219600,1219900,11834
1219600,1219900,1219600,1219897,10539
1219750,1220000,1219600,1219999,3278
1219600,1220000,1219300,1219300,6746
1219500,1220000,1219301,1219900,18216
1219425,1219900,1219400,1219400,5425
1219700,1219900,1219400,1219400,1848
1219800,1220000,1219400,1219450,8650
1219401,1219600,1219300,1219300,5201
1219500,1219700,1219200,1219300,12055
1219700,1219800,1219300,1219350,1725
1219800,1219800,1219400,1219400,1600
1219678,1220000,1219500,1219800,3375
1219900,1220000,1219500,1219600,5873
1219632,1220000,1219632,1219800,20950
1219999,1220000,1219800,1220000,12001
1220000,1220000,1219820,1219900,1164
1219980,1220000,1219800,1220000,9742
1220000,1220100,1219500,1220100,17128
1219900,1220000,1219622,1220000,1028
1220000,1220100,1219500,1219900,3244
1220100,1220200,1219500,1220100,7229
1219880,1220100,1219800,1220000,2816
1220000,1220100,1219900,1219900,2135
1219920,1219920,1219800,1219900,923
1219900,1219995,1219700,1219995,5072
1219800,1220000,1219600,1219600,6159
1219880,1220039,1219700,1220039,2290
1220000,1220500,1220000,1220400,2496
1220210,1220500,1220200,1220499,2053
1220500,1221000,1220500,1221000,19122
1221000,1221000,1220700,1221000,6953
1221000,1221000,1220500,1220701,3222
1220600,1220700,1220301,1220301,5795
1220400,1220500,1220100,1220300,2912
1220201,1220400,1220201,1220400,2480
1220300,1220500,1220300,1220500,460
1220599,1220599,1220400,1220500,1804
1220300,1220500,1220300,1220500,1875
1220500,1220545,1220500,1220500,2201
1220500,1220500,1220303,1220303,432
1220355,1220439,1220301,1220439,5539
1220300,1220699,1220300,1220600,8987
1220400,1220700,1220100,1220100,1330
1220100,1220211,1220100,1220211,453
1220200,1220400,1220100,1220100,764
1220100,1220100,1219800,1220000,4358
1220000,1220000,1220000,1220000,1212
1219900,1219900,1219200,1219500,18143
1219500,1219800,1219401,1219800,2513
1219999,1219999,1219700,1219900,2554
1219700,1219799,1219600,1219700,1103
1219425,1219700,1219400,1219489,1225
1219400,1219600,1219300,1219500,4105
1219400,1219456,1219400,1219400,2089
1219400,1219500,1219300,1219325,2703
1219500,1219800,1219500,1219800,3013
1219880,1220000,1219701,1219950,4805
1220000,1220000,1219900,1219900,2308
1219700,1219800,1219600,1219700,4520
1219632,1219899,1219625,1219800,361
1219825,1220000,1219600,1219600,2790
1219694,1219800,1219610,1219780,623
1219800,1219800,1219800,1219800,400
1219800,1219800,1219800,1219800,200
1219810,1219872,1219801,1219872,1615
1219796,1219825,1219700,1219800,2715
1219800,1220000,1219800,1219900,1662
1219900,1219900,1219756,1219756,700
1219701,1219701,1219700,1219700,429
1219700,1219950,1219700,1219950,205
1220000,1220000,1219700,1219700,6400
1219600,1219850,1219600,1219850,1400
1219700,1219700,1219500,1219600,5720
1219600,1219650,1219600,1219600,1200
1219610,1219700,1219610,1219700,300
1219700,1220000,1219450,1219600,23565
1219600,1219700,1219500,1219600,1848
1219700,1219700,1219500,1219700,1274
1219700,1219800,1219600,1219800,2120
1219701,1219900,1219700,1219900,338
1219900,1219900,1219800,1219800,512
1219900,1220000,1219900,1220000,4512
1220000,1220100,1219900,1219999,21360
1219900,1220050,1219900,1219900,1194
1220000,1220095,1220000,1220095,600
1220000,1220000,1219600,1219700,3514
1219699,1219699,1219699,1219699,1
1219699,1219699,1219699,1219699,1
1219665,1219700,1219665,1219700,1151
1219700,1219800,1219700,1219745,1200
1219900,1219949,1219701,1219701,1380
1220000,1220000,1219800,1219850,7020
1220000,1220000,1219900,1219900,500
1219925,1219925,1219800,1219800,1038
1219798,1219800,1219601,1219601,1415
1219600,1219600,1219600,1219600,189
1219600,1219799,1219600,1219600,1673
1219600,1219700,1219600,1219700,1600
1219601,1219601,1219600,1219600,3143
1219600,1219700,1219500,1219692,2720
1219500,1219700,1219500,1219700,4116
1219699,1219699,1219617,1219617,643
1219600,1219600,1219500,1219550,695
1219500,1219500,1219100,1219100,17130
1219200,1219200,1219000,1219086,3975
1219100,1219100,1219000,1219080,3972
1219000,1219050,1219000,1219050,6078
1219000,1219055,1219000,1219055,1566
1219050,1219200,1219050,1219200,1791
1219300,1219400,1219120,1219400,2150
1219600,1219700,1219600,1219600,1720
1219601,1219601,1219601,1219601,80
1219600,1219700,1219310,1219600,1825
1219610,1219610,1219500,1219570,6312
1219500,1219600,1219201,1219501,4409
1219300,1219400,1219000,1219000,2441
1218901,1219100,1218901,1219100,2020
1219125,1219300,1219100,1219300,1885
1219400,1219400,1219200,1219400,400
1219500,1219800,1219400,1219600,1542
1219620,1219900,1219500,1219900,2367
1219900,1219900,1219700,1219700,225
1219520,1219900,1219520,1219900,1132
1219980,1220100,1219980,1220000,9453
1220000,1220000,1219700,1219900,2583
1219700,1219999,1219700,1219899,1125
1220000,1220000,1219701,1220000,2754
1220000,1220000,1220000,1220000,566
1219900,1220000,1219800,1219997,6042
1219990,1219999,1219674,1219775,1755
1219600,1219800,1219600,1219800,412
1219801,1219801,1219801,1219801,37
1219800,1219999,1219800,1219800,1450
1219801,1219801,1219800,1219800,159
1219800,1220000,1219800,1219825,1429
1219899,1220000,1219899,1220000,7991
1219900,1220000,1219900,1220000,189
1219900,1219999,1219600,1219600,5709
1219600,1219799,1219500,1219799,6101
1219800,1220000,1219800,1220000,1009
1220000,1220000,1219910,1220000,1912
1220000,1220000,1219950,1220000,3435
1219900,1220000,1219900,1219900,435
1219900,1219910,1219700,1219910,1470
1219610,1219701,1219600,1219600,1608
1219700,1219701,1219700,1219701,651
1219900,1219900,1219800,1219800,404
1219800,1219800,1219700,1219800,2600
1219800,1220000,1219800,1219900,1700
1219800,1220000,1219800,1219950,4920
1220000,1220000,1219900,1219950,2150
1220000,1220000,1219950,1219969,1725
1219992,1219992,1219900,1219900,2020
1219950,1220000,1219950,1220000,450
1220000,1220000,1219901,1220000,480
1219950,1220000,1219850,1219850,3065
1219900,1220000,1219900,1219990,630
1219950,1220000,1219900,1220000,17695
1219900,1219900,1219900,1219900,237
1219975,1220000,1219900,1220000,1646
1220000,1220000,1219800,1219900,7284
1220000,1220000,1219700,1220000,22606
1220000,1220000,1219900,1219950,4258
1220000,1220000,1219900,1219999,1126
1219900,1220000,1219600,1219920,4472
1219701,1219900,1219700,1219900,1640
1219899,1219900,1219899,1219900,93
1219972,1219980,1219850,1219900,4696
1219700,1219800,1219500,1219600,4331
1219500,1219700,1219480,1219700,3649
1219600,1219700,1219400,1219500,7000
1219400,1219600,1219400,1219500,3080
1219700,1219700,1219500,1219500,500
1219600,1219700,1219500,1219500,2328
1219400,1219400,1219300,1219300,2077
1219200,1219500,1219200,1219420,3905
1219400,1219400,1219100,1219300,900
1219299,1219500,1219100,1219500,9329
1219499,1219500,1219499,1219500,905
1219400,1219799,1219400,1219799,5284
1219900,1219900,1219500,1219700,730
1219700,1220000,1219500,1220000,8549
1220000,1220000,1219965,1219965,3755
1220000,1220000,1219900,1220000,3370
1219901,1220200,1219901,1220000,7691
1220000,1220000,1219800,1219800,3550
1219800,1219900,1219719,1219900,800
1219899,1219900,1219899,1219900,403
1220000,1220000,1219900,1219901,309
1220000,1220000,1219956,1220000,4027
1219900,1220000,1219900,1219900,4150
1219800,1219801,1219800,1219800,696
1219700,1219899,1219700,1219700,4294
1219700,1219800,1219700,1219800,1110
1219820,1219820,1219820,1219820,4010
1219999,1219999,1219999,1219999,190
1219825,1219825,1219825,1219825,57
1219800,1220199,1219800,1220199,3132
1220100,1220400,1220100,1220200,3010
1220101,1220500,1220100,1220500,4827
1220500,1220500,1220000,1220000,10814
1220100,1220100,1219900,1219900,404
1219999,1219999,1219900,1219900,1150
1219900,1220200,1219900,1220000,3800
1220100,1220300,1220100,1220300,1900
1220250,1220500,1220250,1220500,2491
1220500,1220600,1220500,1220500,1800
1220590,1220600,1220590,1220600,1664
1220690,1220700,1220600,1220600,4630
1220601,1220700,1220600,1220600,1074
1220600,1220800,1220400,1220700,4039
1220500,1220900,1220500,1220900,3991
1221000,1221000,1220900,1221000,3525
1221000,1221000,1220900,1220910,9400
1221000,1221100,1220910,1220961,7345
1221100,1221200,1221050,1221200,2281
1221100,1221299,1221100,1221200,2243
1221100,1221200,1221000,1221000,4732
1221000,1221100,1220201,1220201,15111
1220300,1220500,1220300,1220500,2600
1220700,1220999,1220700,1220900,7411
1220700,1220700,1220500,1220500,512
1220400,1220480,1220300,1220480,2310
1220400,1220680,1220362,1220680,6350
1220700,1220800,1220600,1220737,1870
1220900,1220900,1220701,1220701,295
1220700,1220900,1220500,1220600,4077
1220500,1220700,1220480,1220599,626
1220400,1220401,1220300,1220300,2050
1220399,1220400,1220300,1220300,1332
1220300,1220400,1220100,1220400,6653
1220200,1220400,1220100,1220198,2785
1220100,1220200,1219900,1219900,3357
1219900,1220192,1219799,1219900,3009
1220000,1220150,1220000,1220000,900
1220000,1220090,1219894,1220000,4224
1220100,1220100,1219947,1219981,1059
1220000,1220000,1219800,1219800,6932
1219900,1220000,1219900,1220000,400
1220000,1220000,1219900,1219900,2535
1219900,1220000,1219899,1220000,9628
1220000,1220100,1219900,1219900,7805
1219900,1220000,1219801,1219999,3594
1219999,1219999,1219910,1219910,90
1220000,1220100,1219900,1220000,5265
1220000,1220100,1219990,1220100,2744
1220200,1220200,1220000,1220110,227
1220100,1220100,1220100,1220100,120
1220160,1220200,1220101,1220200,2761
1220300,1220500,1220100,1220500,7111
1220500,1220700,1220500,1220600,623
1220600,1221000,1220600,1220800,11562
1220700,1220800,1220520,1220800,1366
1220799,1221000,1220600,1220610,8157
1220600,1220600,1220500,1220500,1002
1220501,1220611,1220500,1220611,316
1220600,1220600,1220400,1220400,1129
1220400,1220590,1220300,1220300,590
1220310,1220310,1220200,1220200,2402
1220100,1220100,1220000,1220100,4108
1220300,1220400,1220300,1220400,619
1220301,1220301,1220301,1220301,343
1220400,1220700,1220210,1220700,2761
1220600,1220600,1220300,1220300,1633
1220372,1220372,1220372,1220372,100
1220390,1220400,1220390,1220400,103
1220400,1220400,1220210,1220300,753
1220400,1220500,1220400,1220400,5615
1220500,1220530,1220310,1220401,6500
1220425,1220599,1220400,1220539,1180
1220600,1220600,1220400,1220400,301
1220400,1220500,1220400,1220400,2149
